Derivative_0,Derivative_1,Derivative_2,Derivative_3,Derivative_4,Derivative_5,Derivative_6,Derivative_7,Derivative_8,Derivative_9
36509.23046875,-356.75,-45.3203125,-84.78125,252.30078125,240.37109375,965.0703125,1720.46875,2380.78125,2784.421875
36994.94140625,485.7109375,128.9609375,440.390625,400.9296875,738.01171875,726.08203125,1450.78125,2206.1796875,2866.4921875
37456.8984375,461.95703125,947.66796875,590.91796875,902.34765625,862.88671875,1199.96875,1188.0390625,1912.73828125,2668.13671875
37372.37890625,-84.51953125,377.4375,863.1484375,506.3984375,817.828125,778.3671875,1115.44921875,1103.51953125,1828.21875
37004.921875,-367.45703125,-451.9765625,9.98046875,495.69140625,138.94140625,450.37109375,410.91015625,747.9921875,736.0625
37219.05078125,214.12890625,-153.328125,-237.84765625,224.109375,709.8203125,353.0703125,664.5,625.0390625,962.12109375
37023.1796875,-195.87109375,18.2578125,-349.19921875,-433.71875,28.23828125,513.94921875,157.19921875,468.62890625,429.16796875
37319.80078125,296.62109375,100.75,314.87890625,-52.578125,-137.09765625,324.859375,810.5703125,453.8203125,765.25
37899.7890625,579.98828125,876.609375,680.73828125,894.8671875,527.41015625,442.890625,904.84765625,1390.55859375,1033.80859375
37910.78125,10.9921875,590.98046875,887.6015625,691.73046875,905.859375,538.40234375,453.8828125,915.83984375,1401.55078125
38057.37109375,146.58984375,157.58203125,737.5703125,1034.19140625,838.3203125,1052.44921875,684.9921875,600.47265625,1062.4296875
37839.6484375,-217.72265625,-71.1328125,-60.140625,519.84765625,816.46875,620.59765625,834.7265625,467.26953125,382.75
38194.2890625,354.640625,136.91796875,283.5078125,294.5,874.48828125,1171.109375,975.23828125,1189.3671875,821.91015625
38224.5390625,30.25,384.890625,167.16796875,313.7578125,324.75,904.73828125,1201.359375,1005.48828125,1219.6171875
38305.51171875,80.97265625,111.22265625,465.86328125,248.140625,394.73046875,405.72265625,985.7109375,1282.33203125,1086.4609375
38704.21875,398.70703125,479.6796875,509.9296875,864.5703125,646.84765625,793.4375,804.4296875,1384.41796875,1681.0390625
38692.9296875,-11.2890625,387.41796875,468.390625,498.640625,853.28125,635.55859375,782.1484375,793.140625,1373.12890625
38864.23046875,171.30078125,160.01171875,558.71875,639.69140625,669.94140625,1024.58203125,806.859375,953.44921875,964.44140625
38473.76171875,-390.46875,-219.16796875,-230.45703125,168.25,249.22265625,279.47265625,634.11328125,416.390625,562.98046875
38552.33984375,78.578125,-311.890625,-140.58984375,-151.87890625,246.828125,327.80078125,358.05078125,712.69140625,494.96875
38481.0,-71.33984375,7.23828125,-383.23046875,-211.9296875,-223.21875,175.48828125,256.4609375,286.7109375,641.3515625
38364.6484375,-116.3515625,-187.69140625,-109.11328125,-499.58203125,-328.28125,-339.5703125,59.13671875,140.109375,170.359375
38866.921875,502.2734375,385.921875,314.58203125,393.16015625,2.69140625,173.9921875,162.703125,561.41015625,642.3828125
38913.0,46.078125,548.3515625,432.0,360.66015625,439.23828125,48.76953125,220.0703125,208.78125,607.48828125
39220.578125,307.578125,353.65625,855.9296875,739.578125,668.23828125,746.81640625,356.34765625,527.6484375,516.359375
39130.6484375,-89.9296875,217.6484375,263.7265625,766.0,649.6484375,578.30859375,656.88671875,266.41796875,437.71875
39033.96875,-96.6796875,-186.609375,120.96875,167.046875,669.3203125,552.96875,481.62890625,560.20703125,169.73828125
39053.01171875,19.04296875,-77.63671875,-167.56640625,140.01171875,186.08984375,688.36328125,572.01171875,500.671875,579.25
39091.01953125,38.0078125,57.05078125,-39.62890625,-129.55859375,178.01953125,224.09765625,726.37109375,610.01953125,538.6796875
39175.58984375,84.5703125,122.578125,141.62109375,44.94140625,-44.98828125,262.58984375,308.66796875,810.94140625,694.58984375
39358.0703125,182.48046875,267.05078125,305.05859375,324.1015625,227.421875,137.4921875,445.0703125,491.1484375,993.421875
39200.6015625,-157.46875,25.01171875,109.58203125,147.58984375,166.6328125,69.953125,-19.9765625,287.6015625,333.6796875
39301.23828125,100.63671875,-56.83203125,125.6484375,210.21875,248.2265625,267.26953125,170.58984375,80.66015625,388.23828125
39456.66015625,155.421875,256.05859375,98.58984375,281.0703125,365.640625,403.6484375,422.69140625,326.01171875,236.08203125
38892.08984375,-564.5703125,-409.1484375,-308.51171875,-465.98046875,-283.5,-198.9296875,-160.921875,-141.87890625,-238.55859375
39217.96875,325.87890625,-238.69140625,-83.26953125,17.3671875,-140.1015625,42.37890625,126.94921875,164.95703125,184.0
39522.078125,304.109375,629.98828125,65.41796875,220.83984375,321.4765625,164.0078125,346.48828125,431.05859375,469.06640625
40190.109375,668.03125,972.140625,1298.01953125,733.44921875,888.87109375,989.5078125,832.0390625,1014.51953125,1099.08984375
40386.078125,195.96875,864.0,1168.109375,1493.98828125,929.41796875,1084.83984375,1185.4765625,1028.0078125,1210.48828125
40161.078125,-225.0,-29.03125,639.0,943.109375,1268.98828125,704.41796875,859.83984375,960.4765625,803.0078125
40305.0,143.921875,-81.078125,114.890625,782.921875,1087.03125,1412.91015625,848.33984375,1003.76171875,1104.3984375
40338.0390625,33.0390625,176.9609375,-48.0390625,147.9296875,815.9609375,1120.0703125,1445.94921875,881.37890625,1036.80078125
40297.30859375,-40.73046875,-7.69140625,136.23046875,-88.76953125,107.19921875,775.23046875,1079.33984375,1405.21875,840.6484375
39981.96875,-315.33984375,-356.0703125,-323.03125,-179.109375,-404.109375,-208.140625,459.890625,764.0,1089.87890625
40328.828125,346.859375,31.51953125,-9.2109375,23.828125,167.75,-57.25,138.71875,806.75,1110.859375
40829.12890625,500.30078125,847.16015625,531.8203125,491.08984375,524.12890625,668.05078125,443.05078125,639.01953125,1307.05078125
40809.51953125,-19.609375,480.69140625,827.55078125,512.2109375,471.48046875,504.51953125,648.44140625,423.44140625,619.41015625
40783.62890625,-25.890625,-45.5,454.80078125,801.66015625,486.3203125,445.58984375,478.62890625,622.55078125,397.55078125
40913.0390625,129.41015625,103.51953125,83.91015625,584.2109375,931.0703125,615.73046875,575.0,608.0390625,751.9609375
40802.109375,-110.9296875,18.48046875,-7.41015625,-27.01953125,473.28125,820.140625,504.80078125,464.0703125,497.109375
39790.19140625,-1011.91796875,-1122.84765625,-993.4375,-1019.328125,-1038.9375,-538.63671875,-191.77734375,-507.1171875,-547.84765625
40127.05859375,336.8671875,-675.05078125,-785.98046875,-656.5703125,-682.4609375,-702.0703125,-201.76953125,145.08984375,-170.25
39396.171875,-730.88671875,-394.01953125,-1405.9375,-1516.8671875,-1387.45703125,-1413.34765625,-1432.95703125,-932.65625,-585.796875
40074.4609375,678.2890625,-52.59765625,284.26953125,-727.6484375,-838.578125,-709.16796875,-735.05859375,-754.66796875,-254.3671875
40649.109375,574.6484375,1252.9375,522.05078125,858.91796875,-153.0,-263.9296875,-134.51953125,-160.41015625,-180.01953125
40728.5390625,79.4296875,654.078125,1332.3671875,601.48046875,938.34765625,-73.5703125,-184.5,-55.08984375,-80.98046875
41214.94140625,486.40234375,565.83203125,1140.48046875,1818.76953125,1087.8828125,1424.75,412.83203125,301.90234375,431.3125
41448.87109375,233.9296875,720.33203125,799.76171875,1374.41015625,2052.69921875,1321.8125,1658.6796875,646.76171875,535.83203125
41828.21875,379.34765625,613.27734375,1099.6796875,1179.109375,1753.7578125,2432.046875,1701.16015625,2038.02734375,1026.109375
41847.05078125,18.83203125,398.1796875,632.109375,1118.51171875,1197.94140625,1772.58984375,2450.87890625,1719.9921875,2056.859375
41833.26953125,-13.78125,5.05078125,384.3984375,618.328125,1104.73046875,1184.16015625,1758.80859375,2437.09765625,1706.2109375
41899.28125,66.01171875,52.23046875,71.0625,450.41015625,684.33984375,1170.7421875,1250.171875,1824.8203125,2503.109375
42099.8515625,200.5703125,266.58203125,252.80078125,271.6328125,650.98046875,884.91015625,1371.3125,1450.7421875,2025.390625
42030.01171875,-69.83984375,130.73046875,196.7421875,182.9609375,201.79296875,581.140625,815.0703125,1301.47265625,1380.90234375
41932.28125,-97.73046875,-167.5703125,33.0,99.01171875,85.23046875,104.0625,483.41015625,717.33984375,1203.7421875
41674.30078125,-257.98046875,-355.7109375,-425.55078125,-224.98046875,-158.96875,-172.75,-153.91796875,225.4296875,459.359375
41747.25,72.94921875,-185.03125,-282.76171875,-352.6015625,-152.03125,-86.01953125,-99.80078125,-80.96875,298.37890625
41316.55859375,-430.69140625,-357.7421875,-615.72265625,-713.453125,-783.29296875,-582.72265625,-516.7109375,-530.4921875,-511.66015625
41284.109375,-32.44921875,-463.140625,-390.19140625,-648.171875,-745.90234375,-815.7421875,-615.171875,-549.16015625,-562.94140625
41763.01171875,478.90234375,446.453125,15.76171875,88.7109375,-169.26953125,-267.0,-336.83984375,-136.26953125,-70.2578125
40629.3984375,-1133.61328125,-654.7109375,-687.16015625,-1117.8515625,-1044.90234375,-1302.8828125,-1400.61328125,-1470.453125,-1269.8828125
40508.6796875,-120.71875,-1254.33203125,-775.4296875,-807.87890625,-1238.5703125,-1165.62109375,-1423.6015625,-1521.33203125,-1591.171875
41538.328125,1029.6484375,908.9296875,-224.68359375,254.21875,221.76953125,-208.921875,-135.97265625,-393.953125,-491.68359375
41140.8984375,-397.4296875,632.21875,511.5,-622.11328125,-143.2109375,-175.66015625,-606.3515625,-533.40234375,-791.3828125
40496.9296875,-643.96875,-1041.3984375,-11.75,-132.46875,-1266.08203125,-787.1796875,-819.62890625,-1250.3203125,-1177.37109375
39842.4296875,-654.5,-1298.46875,-1695.8984375,-666.25,-786.96875,-1920.58203125,-1441.6796875,-1474.12890625,-1904.8203125
40564.859375,722.4296875,67.9296875,-576.0390625,-973.46875,56.1796875,-64.5390625,-1198.15234375,-719.25,-751.69921875
40314.0,-250.859375,471.5703125,-182.9296875,-826.8984375,-1224.328125,-194.6796875,-315.3984375,-1449.01171875,-970.109375
40996.25,682.25,431.390625,1153.8203125,499.3203125,-144.6484375,-542.078125,487.5703125,366.8515625,-766.76171875
41275.3984375,279.1484375,961.3984375,710.5390625,1432.96875,778.46875,134.5,-262.9296875,766.71875,646.0
41844.98828125,569.58984375,848.73828125,1530.98828125,1280.12890625,2002.55859375,1348.05859375,704.08984375,306.66015625,1336.30859375
41900.33984375,55.3515625,624.94140625,904.08984375,1586.33984375,1335.48046875,2057.91015625,1403.41015625,759.44140625,362.01171875
42198.01171875,297.671875,353.0234375,922.61328125,1201.76171875,1884.01171875,1633.15234375,2355.58203125,1701.08203125,1057.11328125
42013.828125,-184.18359375,113.48828125,168.83984375,738.4296875,1017.578125,1699.828125,1448.96875,2171.3984375,1516.8984375
42154.69921875,140.87109375,-43.3125,254.359375,309.7109375,879.30078125,1158.44921875,1840.69921875,1589.83984375,2312.26953125
41373.33984375,-781.359375,-640.48828125,-824.671875,-527.0,-471.6484375,97.94140625,377.08984375,1059.33984375,808.48046875
41443.12109375,69.78125,-711.578125,-570.70703125,-754.890625,-457.21875,-401.8671875,167.72265625,446.87109375,1129.12109375
41670.69140625,227.5703125,297.3515625,-484.0078125,-343.13671875,-527.3203125,-229.6484375,-174.296875,395.29296875,674.44140625
41192.8515625,-477.83984375,-250.26953125,-180.48828125,-961.84765625,-820.9765625,-1005.16015625,-707.48828125,-652.13671875,-82.546875
40794.171875,-398.6796875,-876.51953125,-648.94921875,-579.16796875,-1360.52734375,-1219.65625,-1403.83984375,-1106.16796875,-1050.81640625
41067.19140625,273.01953125,-125.66015625,-603.5,-375.9296875,-306.1484375,-1087.5078125,-946.63671875,-1130.8203125,-833.1484375
41720.1484375,652.95703125,925.9765625,527.296875,49.45703125,277.02734375,346.80859375,-434.55078125,-293.6796875,-477.86328125
41521.44140625,-198.70703125,454.25,727.26953125,328.58984375,-149.25,78.3203125,148.1015625,-633.2578125,-492.38671875
41500.55078125,-20.890625,-219.59765625,433.359375,706.37890625,307.69921875,-170.140625,57.4296875,127.2109375,-654.1484375
41741.87109375,241.3203125,220.4296875,21.72265625,674.6796875,947.69921875,549.01953125,71.1796875,298.75,368.53125
42280.96875,539.09765625,780.41796875,759.52734375,560.8203125,1213.77734375,1486.796875,1088.1171875,610.27734375,837.84765625
42805.80078125,524.83203125,1063.9296875,1305.25,1284.359375,1085.65234375,1738.609375,2011.62890625,1612.94921875,1135.109375
42815.62890625,9.828125,534.66015625,1073.7578125,1315.078125,1294.1875,1095.48046875,1748.4375,2021.45703125,1622.77734375
42778.859375,-36.76953125,-26.94140625,497.890625,1036.98828125,1278.30859375,1257.41796875,1058.7109375,1711.66796875,1984.6875
43019.7109375,240.8515625,204.08203125,213.91015625,738.7421875,1277.83984375,1519.16015625,1498.26953125,1299.5625,1952.51953125
43288.23828125,268.52734375,509.37890625,472.609375,482.4375,1007.26953125,1546.3671875,1787.6875,1766.796875,1568.08984375
43273.25,-14.98828125,253.5390625,494.390625,457.62109375,467.44921875,992.28125,1531.37890625,1772.69921875,1751.80859375
43448.30078125,175.05078125,160.0625,428.58984375,669.44140625,632.671875,642.5,1167.33203125,1706.4296875,1947.75
43297.55078125,-150.75,24.30078125,9.3125,277.83984375,518.69140625,481.921875,491.75,1016.58203125,1555.6796875
43769.21875,471.66796875,320.91796875,495.96875,480.98046875,749.5078125,990.359375,953.58984375,963.41796875,1488.25
43887.91015625,118.69140625,590.359375,439.609375,614.66015625,599.671875,868.19921875,1109.05078125,1072.28125,1082.109375
43588.4609375,-299.44921875,-180.7578125,290.91015625,140.16015625,315.2109375,300.22265625,568.75,809.6015625,772.83203125
43208.25,-380.2109375,-679.66015625,-560.96875,-89.30078125,-240.05078125,-65.0,-79.98828125,188.5390625,429.390625
43673.609375,465.359375,85.1484375,-214.30078125,-95.609375,376.05859375,225.30859375,400.359375,385.37109375,653.8984375
43342.23046875,-331.37890625,133.98046875,-246.23046875,-545.6796875,-426.98828125,44.6796875,-106.0703125,68.98046875,53.9921875
43875.28125,533.05078125,201.671875,667.03125,286.8203125,-12.62890625,106.0625,577.73046875,426.98046875,602.03125
44050.03125,174.75,707.80078125,376.421875,841.78125,461.5703125,162.12109375,280.8125,752.48046875,601.73046875
44049.37890625,-0.65234375,174.09765625,707.1484375,375.76953125,841.12890625,460.91796875,161.46875,280.16015625,751.828125
44027.671875,-21.70703125,-22.359375,152.390625,685.44140625,354.0625,819.421875,439.2109375,139.76171875,258.453125
44220.94921875,193.27734375,171.5703125,170.91796875,345.66796875,878.71875,547.33984375,1012.69921875,632.48828125,333.0390625
43870.08984375,-350.859375,-157.58203125,-179.2890625,-179.94140625,-5.19140625,527.859375,196.48046875,661.83984375,281.62890625
43933.859375,63.76953125,-287.08984375,-93.8125,-115.51953125,-116.171875,58.578125,591.62890625,260.25,725.609375
43559.6015625,-374.2578125,-310.48828125,-661.34765625,-468.0703125,-489.77734375,-490.4296875,-315.6796875,217.37109375,-114.0078125
43513.76171875,-45.83984375,-420.09765625,-356.328125,-707.1875,-513.91015625,-535.6171875,-536.26953125,-361.51953125,171.53125
43723.921875,210.16015625,164.3203125,-209.9375,-146.16796875,-497.02734375,-303.75,-325.45703125,-326.109375,-151.359375
44085.0703125,361.1484375,571.30859375,525.46875,151.2109375,214.98046875,-135.87890625,57.3984375,35.69140625,35.0390625
43515.1484375,-569.921875,-208.7734375,1.38671875,-44.453125,-418.7109375,-354.94140625,-705.80078125,-512.5234375,-534.23046875
43219.05078125,-296.09765625,-866.01953125,-504.87109375,-294.7109375,-340.55078125,-714.80859375,-651.0390625,-1001.8984375,-808.62109375
42208.5390625,-1010.51171875,-1306.609375,-1876.53125,-1515.3828125,-1305.22265625,-1351.0625,-1725.3203125,-1661.55078125,-2012.41015625
42656.26953125,447.73046875,-562.78125,-858.87890625,-1428.80078125,-1067.65234375,-857.4921875,-903.33203125,-1277.58984375,-1213.8203125
43415.80078125,759.53125,1207.26171875,196.75,-99.34765625,-669.26953125,-308.12109375,-97.9609375,-143.80078125,-518.05859375
43318.5703125,-97.23046875,662.30078125,1110.03125,99.51953125,-196.578125,-766.5,-405.3515625,-195.19140625,-241.03125
43016.01953125,-302.55078125,-399.78125,359.75,807.48046875,-203.03125,-499.12890625,-1069.05078125,-707.90234375,-497.7421875
42865.51953125,-150.5,-453.05078125,-550.28125,209.25,656.98046875,-353.53125,-649.62890625,-1219.55078125,-858.40234375
43344.19140625,478.671875,328.171875,25.62109375,-71.609375,687.921875,1135.65234375,125.140625,-170.95703125,-740.87890625
43322.73828125,-21.453125,457.21875,306.71875,4.16796875,-93.0625,666.46875,1114.19921875,103.6875,-192.41015625
43751.28125,428.54296875,407.08984375,885.76171875,735.26171875,432.7109375,335.48046875,1095.01171875,1542.7421875,532.23046875
43619.73828125,-131.54296875,297.0,275.546875,754.21875,603.71875,301.16796875,203.9375,963.46875,1411.19921875
43828.55078125,208.8125,77.26953125,505.8125,484.359375,963.03125,812.53125,509.98046875,412.75,1172.28125
43943.26953125,114.71875,323.53125,191.98828125,620.53125,599.078125,1077.75,927.25,624.69921875,527.46875
43966.359375,23.08984375,137.80859375,346.62109375,215.078125,643.62109375,622.16796875,1100.83984375,950.33984375,647.7890625
44015.46875,49.109375,72.19921875,186.91796875,395.73046875,264.1875,692.73046875,671.27734375,1149.94921875,999.44921875
44088.5,73.03125,122.140625,145.23046875,259.94921875,468.76171875,337.21875,765.76171875,744.30859375,1222.98046875
43845.9609375,-242.5390625,-169.5078125,-120.3984375,-97.30859375,17.41015625,226.22265625,94.6796875,523.22265625,501.76953125
44239.75,393.7890625,151.25,224.28125,273.390625,296.48046875,411.19921875,620.01171875,488.46875,917.01171875
44316.87109375,77.12109375,470.91015625,228.37109375,301.40234375,350.51171875,373.6015625,488.3203125,697.1328125,565.58984375
44410.171875,93.30078125,170.421875,564.2109375,321.671875,394.703125,443.8125,466.90234375,581.62109375,790.43359375
44283.76171875,-126.41015625,-33.109375,44.01171875,437.80078125,195.26171875,268.29296875,317.40234375,340.4921875,455.2109375
44468.51953125,184.7578125,58.34765625,151.6484375,228.76953125,622.55859375,380.01953125,453.05078125,502.16015625,525.25
44618.1484375,149.62890625,334.38671875,207.9765625,301.27734375,378.3984375,772.1875,529.6484375,602.6796875,651.7890625
44675.171875,57.0234375,206.65234375,391.41015625,265.0,358.30078125,435.421875,829.2109375,586.671875,659.703125
44535.80078125,-139.37109375,-82.34765625,67.28125,252.0390625,125.62890625,218.9296875,296.05078125,689.83984375,447.30078125
44328.96875,-206.83203125,-346.203125,-289.1796875,-139.55078125,45.20703125,-81.203125,12.09765625,89.21875,483.0078125
44313.05859375,-15.91015625,-222.7421875,-362.11328125,-305.08984375,-155.4609375,29.296875,-97.11328125,-3.8125,73.30859375
43762.78125,-550.27734375,-566.1875,-773.01953125,-912.390625,-855.3671875,-705.73828125,-520.98046875,-647.390625,-554.08984375
44359.2109375,596.4296875,46.15234375,30.2421875,-176.58984375,-315.9609375,-258.9375,-109.30859375,75.44921875,-50.9609375
44595.44140625,236.23046875,832.66015625,282.3828125,266.47265625,59.640625,-79.73046875,-22.70703125,126.921875,311.6796875
44592.4296875,-3.01171875,233.21875,829.6484375,279.37109375,263.4609375,56.62890625,-82.7421875,-25.71875,123.91015625
44886.5703125,294.140625,291.12890625,527.359375,1123.7890625,573.51171875,557.6015625,350.76953125,211.3984375,268.421875
45037.9609375,151.390625,445.53125,442.51953125,678.75,1275.1796875,724.90234375,708.9921875,502.16015625,362.7890625
45109.94140625,71.98046875,223.37109375,517.51171875,514.5,750.73046875,1347.16015625,796.8828125,780.97265625,574.140625
45094.8984375,-15.04296875,56.9375,208.328125,502.46875,499.45703125,735.6875,1332.1171875,781.83984375,765.9296875
45113.859375,18.9609375,3.91796875,75.8984375,227.2890625,521.4296875,518.41796875,754.6484375,1351.078125,800.80078125
45313.76171875,199.90234375,218.86328125,203.8203125,275.80078125,427.19140625,721.33203125,718.3203125,954.55078125,1550.98046875
45563.390625,249.62890625,449.53125,468.4921875,453.44921875,525.4296875,676.8203125,970.9609375,967.94921875,1204.1796875
45453.08984375,-110.30078125,139.328125,339.23046875,358.19140625,343.1484375,415.12890625,566.51953125,860.66015625,857.6484375
45502.78125,49.69140625,-60.609375,189.01953125,388.921875,407.8828125,392.83984375,464.8203125,616.2109375,910.3515625
45112.80859375,-389.97265625,-340.28125,-450.58203125,-200.953125,-1.05078125,17.91015625,2.8671875,74.84765625,226.23828125
45684.890625,572.08203125,182.109375,231.80078125,121.5,371.12890625,571.03125,589.9921875,574.94921875,646.9296875
45789.390625,104.5,676.58203125,286.609375,336.30078125,226.0,475.62890625,675.53125,694.4921875,679.44921875
45513.6015625,-275.7890625,-171.2890625,400.79296875,10.8203125,60.51171875,-49.7890625,199.83984375,399.7421875,418.703125
45410.73828125,-102.86328125,-378.65234375,-274.15234375,297.9296875,-92.04296875,-42.3515625,-152.65234375,96.9765625,296.87890625
45247.48828125,-163.25,-266.11328125,-541.90234375,-437.40234375,134.6796875,-255.29296875,-205.6015625,-315.90234375,-66.2734375
44920.28125,-327.20703125,-490.45703125,-593.3203125,-869.109375,-764.609375,-192.52734375,-582.5,-532.80859375,-643.109375
44271.94140625,-648.33984375,-975.546875,-1138.796875,-1241.66015625,-1517.44921875,-1412.94921875,-840.8671875,-1230.83984375,-1181.1484375
45045.0,773.05859375,124.71875,-202.48828125,-365.73828125,-468.6015625,-744.390625,-639.890625,-67.80859375,-457.78125
45463.69140625,418.69140625,1191.75,543.41015625,216.203125,52.953125,-49.91015625,-325.69921875,-221.19921875,350.8828125
45491.5390625,27.84765625,446.5390625,1219.59765625,571.2578125,244.05078125,80.80078125,-22.0625,-297.8515625,-193.3515625
45940.78125,449.2421875,477.08984375,895.78125,1668.83984375,1020.5,693.29296875,530.04296875,427.1796875,151.390625
46039.640625,98.859375,548.1015625,575.94921875,994.640625,1767.69921875,1119.359375,792.15234375,628.90234375,526.0390625
45744.25,-295.390625,-196.53125,252.7109375,280.55859375,699.25,1472.30859375,823.96875,496.76171875,333.51171875
45830.73828125,86.48828125,-208.90234375,-110.04296875,339.19921875,367.046875,785.73828125,1558.796875,910.45703125,583.25
46003.0,172.26171875,258.75,-36.640625,62.21875,511.4609375,539.30859375,958.0,1731.05859375,1082.71875
45708.0,-295.0,-122.73828125,-36.25,-331.640625,-232.78125,216.4609375,244.30859375,663.0,1436.05859375
45648.33984375,-59.66015625,-354.66015625,-182.3984375,-95.91015625,-391.30078125,-292.44140625,156.80078125,184.6484375,603.33984375
45957.96875,309.62890625,249.96875,-45.03125,127.23046875,213.71875,-81.671875,17.1875,466.4296875,494.27734375
45762.51171875,-195.45703125,114.171875,54.51171875,-240.48828125,-68.2265625,18.26171875,-277.12890625,-178.26953125,270.97265625
46105.6796875,343.16796875,147.7109375,457.33984375,397.6796875,102.6796875,274.94140625,361.4296875,66.0390625,164.8984375
46143.3515625,37.671875,380.83984375,185.3828125,495.01171875,435.3515625,140.3515625,312.61328125,399.1015625,103.7109375
46125.26953125,-18.08203125,19.58984375,362.7578125,167.30078125,476.9296875,417.26953125,122.26953125,294.53125,381.01953125
46145.01171875,19.7421875,1.66015625,39.33203125,382.5,187.04296875,496.671875,437.01171875,142.01171875,314.2734375
46248.91015625,103.8984375,123.640625,105.55859375,143.23046875,486.3984375,290.94140625,600.5703125,540.91015625,245.91015625
46366.23046875,117.3203125,221.21875,240.9609375,222.87890625,260.55078125,603.71875,408.26171875,717.890625,658.23046875
46378.5703125,12.33984375,129.66015625,233.55859375,253.30078125,235.21875,272.890625,616.05859375,420.6015625,730.23046875
46360.03125,-18.5390625,-6.19921875,111.12109375,215.01953125,234.76171875,216.6796875,254.3515625,597.51953125,402.0625
45999.98046875,-360.05078125,-378.58984375,-366.25,-248.9296875,-145.03125,-125.2890625,-143.37109375,-105.69921875,237.46875
45556.48828125,-443.4921875,-803.54296875,-822.08203125,-809.7421875,-692.421875,-588.5234375,-568.78125,-586.86328125,-549.19140625
45498.26171875,-58.2265625,-501.71875,-861.76953125,-880.30859375,-867.96875,-750.6484375,-646.75,-627.0078125,-645.08984375
45908.66015625,410.3984375,352.171875,-91.3203125,-451.37109375,-469.91015625,-457.5703125,-340.25,-236.3515625,-216.609375
46381.828125,473.16796875,883.56640625,825.33984375,381.84765625,21.796875,3.2578125,15.59765625,132.91796875,236.81640625
46563.4609375,181.6328125,654.80078125,1065.19921875,1006.97265625,563.48046875,203.4296875,184.890625,197.23046875,314.55078125
46685.30078125,121.83984375,303.47265625,776.640625,1187.0390625,1128.8125,685.3203125,325.26953125,306.73046875,319.0703125
46380.71875,-304.58203125,-182.7421875,-1.109375,472.05859375,882.45703125,824.23046875,380.73828125,20.6875,2.1484375
46877.8984375,497.1796875,192.59765625,314.4375,496.0703125,969.23828125,1379.63671875,1321.41015625,877.91796875,517.8671875
47046.5703125,168.671875,665.8515625,361.26953125,483.109375,664.7421875,1137.91015625,1548.30859375,1490.08203125,1046.58984375
46979.62890625,-66.94140625,101.73046875,598.91015625,294.328125,416.16796875,597.80078125,1070.96875,1481.3671875,1423.140625
47044.69140625,65.0625,-1.87890625,166.79296875,663.97265625,359.390625,481.23046875,662.86328125,1136.03125,1546.4296875
47208.421875,163.73046875,228.79296875,161.8515625,330.5234375,827.703125,523.12109375,644.9609375,826.59375,1299.76171875
47198.26953125,-10.15234375,153.578125,218.640625,151.69921875,320.37109375,817.55078125,512.96875,634.80859375,816.44140625
47011.30859375,-186.9609375,-197.11328125,-33.3828125,31.6796875,-35.26171875,133.41015625,630.58984375,326.0078125,447.84765625
46859.1484375,-152.16015625,-339.12109375,-349.2734375,-185.54296875,-120.48046875,-187.421875,-18.75,478.4296875,173.84765625
46705.4296875,-153.71875,-305.87890625,-492.83984375,-502.9921875,-339.26171875,-274.19921875,-341.140625,-172.46875,324.7109375
46344.48046875,-360.94921875,-514.66796875,-666.828125,-853.7890625,-863.94140625,-700.2109375,-635.1484375,-702.08984375,-533.41796875
46420.76171875,76.28125,-284.66796875,-438.38671875,-590.546875,-777.5078125,-787.66015625,-623.9296875,-558.8671875,-625.80859375
46108.26953125,-312.4921875,-236.2109375,-597.16015625,-750.87890625,-903.0390625,-1090.0,-1100.15234375,-936.421875,-871.359375
46504.55078125,396.28125,83.7890625,160.0703125,-200.87890625,-354.59765625,-506.7578125,-693.71875,-703.87109375,-540.140625
46491.26953125,-13.28125,383.0,70.5078125,146.7890625,-214.16015625,-367.87890625,-520.0390625,-707.0,-717.15234375
46143.7109375,-347.55859375,-360.83984375,35.44140625,-277.05078125,-200.76953125,-561.71875,-715.4375,-867.59765625,-1054.55859375
45304.0390625,-839.671875,-1187.23046875,-1200.51171875,-804.23046875,-1116.72265625,-1040.44140625,-1401.390625,-1555.109375,-1707.26953125
45326.44921875,22.41015625,-817.26171875,-1164.8203125,-1178.1015625,-781.8203125,-1094.3125,-1018.03125,-1378.98046875,-1532.69921875
45769.73046875,443.28125,465.69140625,-373.98046875,-721.5390625,-734.8203125,-338.5390625,-651.03125,-574.75,-935.69921875
46339.33984375,569.609375,1012.890625,1035.30078125,195.62890625,-151.9296875,-165.2109375,231.0703125,-81.421875,-5.140625
46361.23046875,21.890625,591.5,1034.78125,1057.19140625,217.51953125,-130.0390625,-143.3203125,252.9609375,-59.53125
46299.73046875,-61.5,-39.609375,530.0,973.28125,995.69140625,156.01953125,-191.5390625,-204.8203125,191.4609375
45313.8203125,-985.91015625,-1047.41015625,-1025.51953125,-455.91015625,-12.62890625,9.78125,-829.890625,-1177.44921875,-1190.73046875
45332.08984375,18.26953125,-967.640625,-1029.140625,-1007.25,-437.640625,5.640625,28.05078125,-811.62109375,-1159.1796875
44850.03125,-482.05859375,-463.7890625,-1449.69921875,-1511.19921875,-1489.30859375,-919.69921875,-476.41796875,-454.0078125,-1293.6796875
45362.75,512.71875,30.66015625,48.9296875,-936.98046875,-998.48046875,-976.58984375,-406.98046875,36.30078125,58.7109375
