Derivative_0,Derivative_1,Derivative_2,Derivative_3,Derivative_4,Derivative_5,Derivative_6,Derivative_7,Derivative_8,Derivative_9
29231.91015625,-292.439453125,-22.259765625,-235.990234375,832.779296875,1148.541015625,1719.080078125,2093.220703125,2540.630859375,2659.640625
29203.900390625,-28.009765625,-320.44921875,-50.26953125,-264.0,804.76953125,1120.53125,1691.0703125,2065.2109375,2512.62109375
29672.359375,468.458984375,440.44921875,148.009765625,418.189453125,204.458984375,1273.228515625,1588.990234375,2159.529296875,2533.669921875
29800.150390625,127.791015625,596.25,568.240234375,275.80078125,545.98046875,332.25,1401.01953125,1716.78125,2287.3203125
29875.400390625,75.25,203.041015625,671.5,643.490234375,351.05078125,621.23046875,407.5,1476.26953125,1792.03125
29370.919921875,-504.48046875,-429.23046875,-301.439453125,167.01953125,139.009765625,-153.4296875,116.75,-96.98046875,971.7890625
29437.5703125,66.650390625,-437.830078125,-362.580078125,-234.7890625,233.669921875,205.66015625,-86.779296875,183.400390625,-30.330078125
29332.8203125,-104.75,-38.099609375,-542.580078125,-467.330078125,-339.5390625,128.919921875,100.91015625,-191.529296875,78.650390625
29746.109375,413.2890625,308.5390625,375.189453125,-129.291015625,-54.041015625,73.75,542.208984375,514.19921875,221.759765625
30058.869140625,312.759765625,726.048828125,621.298828125,687.94921875,183.46875,258.71875,386.509765625,854.96875,826.958984375
29911.330078125,-147.5390625,165.220703125,578.509765625,473.759765625,540.41015625,35.9296875,111.1796875,238.970703125,707.4296875
29854.509765625,-56.8203125,-204.359375,108.400390625,521.689453125,416.939453125,483.58984375,-20.890625,54.359375,182.150390625
29797.5,-57.009765625,-113.830078125,-261.369140625,51.390625,464.6796875,359.9296875,426.580078125,-77.900390625,-2.650390625
29695.08984375,-102.41015625,-159.419921875,-216.240234375,-363.779296875,-51.01953125,362.26953125,257.51953125,324.169921875,-180.310546875
29920.830078125,225.740234375,123.330078125,66.3203125,9.5,-138.0390625,174.720703125,588.009765625,483.259765625,549.91015625
29989.560546875,68.73046875,294.470703125,192.060546875,135.05078125,78.23046875,-69.30859375,243.451171875,656.740234375,551.990234375
30233.029296875,243.46875,312.19921875,537.939453125,435.529296875,378.51953125,321.69921875,174.16015625,486.919921875,900.208984375
29997.94921875,-235.080078125,8.388671875,77.119140625,302.859375,200.44921875,143.439453125,86.619140625,-60.919921875,251.83984375
30229.810546875,231.861328125,-3.21875,240.25,308.98046875,534.720703125,432.310546875,375.30078125,318.48046875,170.94140625
30032.55078125,-197.259765625,34.6015625,-200.478515625,42.990234375,111.720703125,337.4609375,235.05078125,178.041015625,121.220703125
29988.2109375,-44.33984375,-241.599609375,-9.73828125,-244.818359375,-1.349609375,67.380859375,293.12109375,190.7109375,133.701171875
30123.91015625,135.69921875,91.359375,-105.900390625,125.9609375,-109.119140625,134.349609375,203.080078125,428.8203125,326.41015625
29919.08984375,-204.8203125,-69.12109375,-113.4609375,-310.720703125,-78.859375,-313.939453125,-70.470703125,-1.740234375,224.0
30191.380859375,272.291015625,67.470703125,203.169921875,158.830078125,-38.4296875,193.431640625,-41.6484375,201.8203125,270.55078125
30216.0,24.619140625,296.91015625,92.08984375,227.7890625,183.44921875,-13.810546875,218.05078125,-17.029296875,226.439453125
30314.259765625,98.259765625,122.87890625,395.169921875,190.349609375,326.048828125,281.708984375,84.44921875,316.310546875,81.23046875
30159.0,-155.259765625,-57.0,-32.380859375,239.91015625,35.08984375,170.7890625,126.44921875,-70.810546875,161.05078125
30200.19921875,41.19921875,-114.060546875,-15.80078125,8.818359375,281.109375,76.2890625,211.98828125,167.6484375,-29.611328125
30046.73046875,-153.46875,-112.26953125,-267.529296875,-169.26953125,-144.650390625,127.640625,-77.1796875,58.51953125,14.1796875
30155.919921875,109.189453125,-44.279296875,-3.080078125,-158.33984375,-60.080078125,-35.4609375,236.830078125,32.009765625,167.708984375
30283.23046875,127.310546875,236.5,83.03125,124.23046875,-31.029296875,67.23046875,91.849609375,364.140625,159.3203125
30492.0703125,208.83984375,336.150390625,445.33984375,291.87109375,333.0703125,177.810546875,276.0703125,300.689453125,572.98046875
30415.08984375,-76.98046875,131.859375,259.169921875,368.359375,214.890625,256.08984375,100.830078125,199.08984375,223.708984375
30417.640625,2.55078125,-74.4296875,134.41015625,261.720703125,370.91015625,217.44140625,258.640625,103.380859375,201.640625
30627.470703125,209.830078125,212.380859375,135.400390625,344.240234375,471.55078125,580.740234375,427.271484375,468.470703125,313.2109375
30204.25,-423.220703125,-213.390625,-210.83984375,-287.8203125,-78.98046875,48.330078125,157.51953125,4.05078125,45.25
30362.779296875,158.529296875,-264.69140625,-54.861328125,-52.310546875,-129.291015625,79.548828125,206.859375,316.048828125,162.580078125
30901.1796875,538.400390625,696.9296875,273.708984375,483.5390625,486.08984375,409.109375,617.94921875,745.259765625,854.44921875
31069.580078125,168.400390625,706.80078125,865.330078125,442.109375,651.939453125,654.490234375,577.509765625,786.349609375,913.66015625
31015.369140625,-54.2109375,114.189453125,652.58984375,811.119140625,387.8984375,597.728515625,600.279296875,523.298828125,732.138671875
31015.009765625,-0.359375,-54.5703125,113.830078125,652.23046875,810.759765625,387.5390625,597.369140625,599.919921875,522.939453125
31084.880859375,69.87109375,69.51171875,15.30078125,183.701171875,722.1015625,880.630859375,457.41015625,667.240234375,669.791015625
31085.669921875,0.7890625,70.66015625,70.30078125,16.08984375,184.490234375,722.890625,881.419921875,458.19921875,668.029296875
30926.76953125,-158.900390625,-158.111328125,-88.240234375,-88.599609375,-142.810546875,25.58984375,563.990234375,722.51953125,299.298828125
30887.419921875,-39.349609375,-198.25,-197.4609375,-127.58984375,-127.94921875,-182.16015625,-13.759765625,524.640625,683.169921875
31017.5390625,130.119140625,90.76953125,-68.130859375,-67.341796875,2.529296875,2.169921875,-52.041015625,116.359375,654.759765625
31198.009765625,180.470703125,310.58984375,271.240234375,112.33984375,113.12890625,183.0,182.640625,128.4296875,296.830078125
31141.560546875,-56.44921875,124.021484375,254.140625,214.791015625,55.890625,56.6796875,126.55078125,126.19140625,71.98046875
30989.849609375,-151.7109375,-208.16015625,-27.689453125,102.4296875,63.080078125,-95.8203125,-95.03125,-25.16015625,-25.51953125
30968.55078125,-21.298828125,-173.009765625,-229.458984375,-48.98828125,81.130859375,41.78125,-117.119140625,-116.330078125,-46.458984375
30893.779296875,-74.771484375,-96.0703125,-247.78125,-304.23046875,-123.759765625,6.359375,-32.990234375,-191.890625,-191.1015625
30377.189453125,-516.58984375,-591.361328125,-612.66015625,-764.37109375,-820.8203125,-640.349609375,-510.23046875,-549.580078125,-708.48046875
30553.91015625,176.720703125,-339.869140625,-414.640625,-435.939453125,-587.650390625,-644.099609375,-463.62890625,-333.509765625,-372.859375
30054.73046875,-499.1796875,-322.458984375,-839.048828125,-913.8203125,-935.119140625,-1086.830078125,-1143.279296875,-962.80859375,-832.689453125
30276.880859375,222.150390625,-277.029296875,-100.30859375,-616.8984375,-691.669921875,-712.96875,-864.6796875,-921.12890625,-740.658203125
30689.650390625,412.76953125,634.919921875,135.740234375,312.4609375,-204.12890625,-278.900390625,-300.19921875,-451.91015625,-508.359375
30737.779296875,48.12890625,460.8984375,683.048828125,183.869140625,360.58984375,-156.0,-230.771484375,-252.0703125,-403.78125
31093.810546875,356.03125,404.16015625,816.9296875,1039.080078125,539.900390625,716.62109375,200.03125,125.259765625,103.9609375
31191.19921875,97.388671875,453.419921875,501.548828125,914.318359375,1136.46875,637.2890625,814.009765625,297.419921875,222.6484375
31359.880859375,168.681640625,266.0703125,622.1015625,670.23046875,1083.0,1305.150390625,805.970703125,982.69140625,466.1015625
31428.01953125,68.138671875,236.8203125,334.208984375,690.240234375,738.369140625,1151.138671875,1373.2890625,874.109375,1050.830078125
31466.490234375,38.470703125,106.609375,275.291015625,372.6796875,728.7109375,776.83984375,1189.609375,1411.759765625,912.580078125
31420.80078125,-45.689453125,-7.21875,60.919921875,229.6015625,326.990234375,683.021484375,731.150390625,1143.919921875,1366.0703125
31472.080078125,51.279296875,5.58984375,44.060546875,112.19921875,280.880859375,378.26953125,734.30078125,782.4296875,1195.19921875
31485.609375,13.529296875,64.80859375,19.119140625,57.58984375,125.728515625,294.41015625,391.798828125,747.830078125,795.958984375
31558.599609375,72.990234375,86.51953125,137.798828125,92.109375,130.580078125,198.71875,367.400390625,464.7890625,820.8203125
31504.130859375,-54.46875,18.521484375,32.05078125,83.330078125,37.640625,76.111328125,144.25,312.931640625,410.3203125
31381.119140625,-123.01171875,-177.48046875,-104.490234375,-90.9609375,-39.681640625,-85.37109375,-46.900390625,21.23828125,189.919921875
31501.890625,120.771484375,-2.240234375,-56.708984375,16.28125,29.810546875,81.08984375,35.400390625,73.87109375,142.009765625
31499.75,-2.140625,118.630859375,-4.380859375,-58.849609375,14.140625,27.669921875,78.94921875,33.259765625,71.73046875
31955.939453125,456.189453125,454.048828125,574.8203125,451.80859375,397.33984375,470.330078125,483.859375,535.138671875,489.44921875
31401.2890625,-554.650390625,-98.4609375,-100.6015625,20.169921875,-102.841796875,-157.310546875,-84.3203125,-70.791015625,-19.51171875
31065.900390625,-335.388671875,-890.0390625,-433.849609375,-435.990234375,-315.21875,-438.23046875,-492.69921875,-419.708984375,-406.1796875
31535.369140625,469.46875,134.080078125,-420.5703125,35.619140625,33.478515625,154.25,31.23828125,-23.23046875,49.759765625
31352.9609375,-182.408203125,287.060546875,-48.328125,-602.978515625,-146.7890625,-148.9296875,-28.158203125,-151.169921875,-205.638671875
31289.009765625,-63.951171875,-246.359375,223.109375,-112.279296875,-666.9296875,-210.740234375,-212.880859375,-92.109375,-215.12109375
31029.1796875,-259.830078125,-323.78125,-506.189453125,-36.720703125,-372.109375,-926.759765625,-470.5703125,-472.7109375,-351.939453125
31512.150390625,482.970703125,223.140625,159.189453125,-23.21875,446.25,110.861328125,-443.7890625,12.400390625,10.259765625
31892.349609375,380.19921875,863.169921875,603.33984375,539.388671875,356.98046875,826.44921875,491.060546875,-63.58984375,392.599609375
31906.9609375,14.611328125,394.810546875,877.78125,617.951171875,554.0,371.591796875,841.060546875,505.671875,-48.978515625
32354.5,447.5390625,462.150390625,842.349609375,1325.3203125,1065.490234375,1001.5390625,819.130859375,1288.599609375,953.2109375
32462.400390625,107.900390625,555.439453125,570.05078125,950.25,1433.220703125,1173.390625,1109.439453125,927.03125,1396.5
32798.83984375,336.439453125,444.33984375,891.87890625,906.490234375,1286.689453125,1769.66015625,1509.830078125,1445.87890625,1263.470703125
32966.75,167.91015625,504.349609375,612.25,1059.7890625,1074.400390625,1454.599609375,1937.5703125,1677.740234375,1613.7890625
32825.51953125,-141.23046875,26.6796875,363.119140625,471.01953125,918.55859375,933.169921875,1313.369140625,1796.33984375,1536.509765625
32928.16015625,102.640625,-38.58984375,129.3203125,465.759765625,573.66015625,1021.19921875,1035.810546875,1416.009765625,1898.98046875
32858.359375,-69.80078125,32.83984375,-108.390625,59.51953125,395.958984375,503.859375,951.3984375,966.009765625,1346.208984375
32601.8203125,-256.5390625,-326.33984375,-223.69921875,-364.9296875,-197.01953125,139.419921875,247.3203125,694.859375,709.470703125
32691.5,89.6796875,-166.859375,-236.66015625,-134.01953125,-275.25,-107.33984375,229.099609375,337.0,784.5390625
32470.880859375,-220.619140625,-130.939453125,-387.478515625,-457.279296875,-354.638671875,-495.869140625,-327.958984375,8.48046875,116.380859375
32346.810546875,-124.0703125,-344.689453125,-255.009765625,-511.548828125,-581.349609375,-478.708984375,-619.939453125,-452.029296875,-115.58984375
32681.0703125,334.259765625,210.189453125,-10.4296875,79.25,-177.2890625,-247.08984375,-144.44921875,-285.6796875,-117.76953125
33087.55078125,406.48046875,740.740234375,616.669921875,396.05078125,485.73046875,229.19140625,159.390625,262.03125,120.80078125
33127.87890625,40.328125,446.80859375,781.068359375,656.998046875,436.37890625,526.05859375,269.51953125,199.71875,302.359375
33116.0390625,-11.83984375,28.48828125,434.96875,769.228515625,645.158203125,424.5390625,514.21875,257.6796875,187.87890625
33054.578125,-61.4609375,-73.30078125,-32.97265625,373.5078125,707.767578125,583.697265625,363.078125,452.7578125,196.21875
33222.37890625,167.80078125,106.33984375,94.5,134.828125,541.30859375,875.568359375,751.498046875,530.87890625,620.55859375
33500.01953125,277.640625,445.44140625,383.98046875,372.140625,412.46875,818.94921875,1153.208984375,1029.138671875,808.51953125
33444.98046875,-55.0390625,222.6015625,390.40234375,328.94140625,317.1015625,357.4296875,763.91015625,1098.169921875,974.099609375
33469.890625,24.91015625,-30.12890625,247.51171875,415.3125,353.8515625,342.01171875,382.33984375,788.8203125,1123.080078125
33526.19140625,56.30078125,81.2109375,26.171875,303.8125,471.61328125,410.15234375,398.3125,438.640625,845.12109375
33775.05859375,248.8671875,305.16796875,330.078125,275.0390625,552.6796875,720.48046875,659.01953125,647.1796875,687.5078125
33721.16015625,-53.8984375,194.96875,251.26953125,276.1796875,221.140625,498.78125,666.58203125,605.12109375,593.28125
33668.94921875,-52.2109375,-106.109375,142.7578125,199.05859375,223.96875,168.9296875,446.5703125,614.37109375,552.91015625
33788.53125,119.58203125,67.37109375,13.47265625,262.33984375,318.640625,343.55078125,288.51171875,566.15234375,733.953125
34058.16015625,269.62890625,389.2109375,337.0,283.1015625,531.96875,588.26953125,613.1796875,558.140625,835.78125
34182.37890625,124.21875,393.84765625,513.4296875,461.21875,407.3203125,656.1875,712.48828125,737.3984375,682.359375
34034.1796875,-148.19921875,-23.98046875,245.6484375,365.23046875,313.01953125,259.12109375,507.98828125,564.2890625,589.19921875
33808.30078125,-225.87890625,-374.078125,-249.859375,19.76953125,139.3515625,87.140625,33.2421875,282.109375,338.41015625
34109.87890625,301.578125,75.69921875,-72.5,51.71875,321.34765625,440.9296875,388.71875,334.8203125,583.6875
33804.51953125,-305.359375,-3.78125,-229.66015625,-377.859375,-253.640625,15.98828125,135.5703125,83.359375,29.4609375
34044.23046875,239.7109375,-65.6484375,235.9296875,10.05078125,-138.1484375,-13.9296875,255.69921875,375.28125,323.0703125
33932.12890625,-112.1015625,127.609375,-177.75,123.828125,-102.05078125,-250.25,-126.03125,143.59765625,263.1796875
33860.4609375,-71.66796875,-183.76953125,55.94140625,-249.41796875,52.16015625,-173.71875,-321.91796875,-197.69921875,71.9296875
33855.640625,-4.8203125,-76.48828125,-188.58984375,51.12109375,-254.23828125,47.33984375,-178.5390625,-326.73828125,-202.51953125
33988.75,133.109375,128.2890625,56.62109375,-55.48046875,184.23046875,-121.12890625,180.44921875,-45.4296875,-193.62890625
33904.890625,-83.859375,49.25,44.4296875,-27.23828125,-139.33984375,100.37109375,-204.98828125,96.58984375,-129.2890625
34080.19921875,175.30859375,91.44921875,224.55859375,219.73828125,148.0703125,35.96875,275.6796875,-29.6796875,271.8984375
34163.98828125,83.7890625,259.09765625,175.23828125,308.34765625,303.52734375,231.859375,119.7578125,359.46875,54.109375
34245.109375,81.12109375,164.91015625,340.21875,256.359375,389.46875,384.6484375,312.98046875,200.87890625,440.58984375
34578.26953125,333.16015625,414.28125,498.0703125,673.37890625,589.51953125,722.62890625,717.80859375,646.140625,534.0390625
34785.26953125,207.0,540.16015625,621.28125,705.0703125,880.37890625,796.51953125,929.62890625,924.80859375,853.140625
34572.73828125,-212.53125,-5.53125,327.62890625,408.75,492.5390625,667.84765625,583.98828125,717.09765625,712.27734375
34206.3984375,-366.33984375,-578.87109375,-371.87109375,-38.7109375,42.41015625,126.19921875,301.5078125,217.6484375,350.7578125
33624.73828125,-581.66015625,-948.0,-1160.53125,-953.53125,-620.37109375,-539.25,-455.4609375,-280.15234375,-364.01171875
34050.859375,426.12109375,-155.5390625,-521.87890625,-734.41015625,-527.41015625,-194.25,-113.12890625,-29.33984375,145.96875
34375.2890625,324.4296875,750.55078125,168.890625,-197.44921875,-409.98046875,-202.98046875,130.1796875,211.30078125,295.08984375
34351.1796875,-24.109375,300.3203125,726.44140625,144.78125,-221.55859375,-434.08984375,-227.08984375,106.0703125,187.19140625
33945.80859375,-405.37109375,-429.48046875,-105.05078125,321.0703125,-260.58984375,-626.9296875,-839.4609375,-632.4609375,-299.30078125
33906.30078125,-39.5078125,-444.87890625,-468.98828125,-144.55859375,281.5625,-300.09765625,-666.4375,-878.96875,-671.96875
34121.91015625,215.609375,176.1015625,-229.26953125,-253.37890625,71.05078125,497.171875,-84.48828125,-450.828125,-663.359375
34253.87109375,131.9609375,347.5703125,308.0625,-97.30859375,-121.41796875,203.01171875,629.1328125,47.47265625,-318.8671875
34428.66015625,174.7890625,306.75,522.359375,482.8515625,77.48046875,53.37109375,377.80078125,803.921875,222.26171875
34336.33984375,-92.3203125,82.46875,214.4296875,430.0390625,390.53125,-14.83984375,-38.94921875,285.48046875,711.6015625
34432.46875,96.12890625,3.80859375,178.59765625,310.55859375,526.16796875,486.66015625,81.2890625,57.1796875,381.609375
34558.5,126.03125,222.16015625,129.83984375,304.62890625,436.58984375,652.19921875,612.69140625,207.3203125,183.2109375
34584.19140625,25.69140625,151.72265625,247.8515625,155.53125,330.3203125,462.28125,677.890625,638.3828125,233.01171875
34614.62109375,30.4296875,56.12109375,182.15234375,278.28125,185.9609375,360.75,492.7109375,708.3203125,668.8125
34550.30859375,-64.3125,-33.8828125,-8.19140625,117.83984375,213.96875,121.6484375,296.4375,428.3984375,644.0078125
34618.69140625,68.3828125,4.0703125,34.5,60.19140625,186.22265625,282.3515625,190.03125,364.8203125,496.78125
34766.19921875,147.5078125,215.890625,151.578125,182.0078125,207.69921875,333.73046875,429.859375,337.5390625,512.328125
34645.83984375,-120.359375,27.1484375,95.53125,31.21875,61.6484375,87.33984375,213.37109375,309.5,217.1796875
34626.16015625,-19.6796875,-140.0390625,7.46875,75.8515625,11.5390625,41.96875,67.66015625,193.69140625,289.8203125
34502.51171875,-123.6484375,-143.328125,-263.6875,-116.1796875,-47.796875,-112.109375,-81.6796875,-55.98828125,70.04296875
34499.80859375,-2.703125,-126.3515625,-146.03125,-266.390625,-118.8828125,-50.5,-114.8125,-84.3828125,-58.69140625
34472.51953125,-27.2890625,-29.9921875,-153.640625,-173.3203125,-293.6796875,-146.171875,-77.7890625,-142.1015625,-111.671875
34397.1015625,-75.41796875,-102.70703125,-105.41015625,-229.05859375,-248.73828125,-369.09765625,-221.58984375,-153.20703125,-217.51953125
34308.48046875,-88.62109375,-164.0390625,-191.328125,-194.03125,-317.6796875,-337.359375,-457.71875,-310.2109375,-241.828125
34014.37890625,-294.1015625,-382.72265625,-458.140625,-485.4296875,-488.1328125,-611.78125,-631.4609375,-751.8203125,-604.3125
33622.69921875,-391.6796875,-685.78125,-774.40234375,-849.8203125,-877.109375,-879.8125,-1003.4609375,-1023.140625,-1143.5
33312.0703125,-310.62890625,-702.30859375,-996.41015625,-1085.03125,-1160.44921875,-1187.73828125,-1190.44140625,-1314.08984375,-1333.76953125
33872.55859375,560.48828125,249.859375,-141.8203125,-435.921875,-524.54296875,-599.9609375,-627.25,-629.953125,-753.6015625
33948.5390625,75.98046875,636.46875,325.83984375,-65.83984375,-359.94140625,-448.5625,-523.98046875,-551.26953125,-553.97265625
33933.91015625,-14.62890625,61.3515625,621.83984375,311.2109375,-80.46875,-374.5703125,-463.19140625,-538.609375,-565.8984375
34328.1015625,394.19140625,379.5625,455.54296875,1016.03125,705.40234375,313.72265625,19.62109375,-69.0,-144.41796875
34428.1015625,100.0,494.19140625,479.5625,555.54296875,1116.03125,805.40234375,413.72265625,119.62109375,31.0
34338.890625,-89.2109375,10.7890625,404.98046875,390.3515625,466.33203125,1026.8203125,716.19140625,324.51171875,30.41015625
34290.73828125,-48.15234375,-137.36328125,-37.36328125,356.828125,342.19921875,418.1796875,978.66796875,668.0390625,276.359375
34507.3203125,216.58203125,168.4296875,79.21875,179.21875,573.41015625,558.78125,634.76171875,1195.25,884.62109375
34642.421875,135.1015625,351.68359375,303.53125,214.3203125,314.3203125,708.51171875,693.8828125,769.86328125,1330.3515625
34790.16015625,147.73828125,282.83984375,499.421875,451.26953125,362.05859375,462.05859375,856.25,841.62109375,917.6015625
34604.171875,-185.98828125,-38.25,96.8515625,313.43359375,265.28125,176.0703125,276.0703125,670.26171875,655.6328125
34569.01171875,-35.16015625,-221.1484375,-73.41015625,61.69140625,278.2734375,230.12109375,140.91015625,240.91015625,635.1015625
34457.51171875,-111.5,-146.66015625,-332.6484375,-184.91015625,-49.80859375,166.7734375,118.62109375,29.41015625,129.41015625
34836.75,379.23828125,267.73828125,232.578125,46.58984375,194.328125,329.4296875,546.01171875,497.859375,408.6484375
34959.9609375,123.2109375,502.44921875,390.94921875,355.7890625,169.80078125,317.5390625,452.640625,669.22265625,621.0703125
34920.828125,-39.1328125,84.078125,463.31640625,351.81640625,316.65625,130.66796875,278.40625,413.5078125,630.08984375
34924.80859375,3.98046875,-35.15234375,88.05859375,467.296875,355.796875,320.63671875,134.6484375,282.38671875,417.48828125
35007.94140625,83.1328125,87.11328125,47.98046875,171.19140625,550.4296875,438.9296875,403.76953125,217.78125,365.51953125
34528.48046875,-479.4609375,-396.328125,-392.34765625,-431.48046875,-308.26953125,70.96875,-40.53125,-75.69140625,-261.6796875
33981.7890625,-546.69140625,-1026.15234375,-943.01953125,-939.0390625,-978.171875,-854.9609375,-475.72265625,-587.22265625,-622.3828125
34556.9609375,575.171875,28.48046875,-450.98046875,-367.84765625,-363.8671875,-403.0,-279.7890625,99.44921875,-12.05078125
34799.6796875,242.71875,817.890625,271.19921875,-208.26171875,-125.12890625,-121.1484375,-160.28125,-37.0703125,342.16796875
34855.109375,55.4296875,298.1484375,873.3203125,326.62890625,-152.83203125,-69.69921875,-65.71875,-104.8515625,18.359375
35055.859375,200.75,256.1796875,498.8984375,1074.0703125,527.37890625,47.91796875,131.05078125,135.03125,95.8984375
35078.8984375,23.0390625,223.7890625,279.21875,521.9375,1097.109375,550.41796875,70.95703125,154.08984375,158.0703125
35109.94921875,31.05078125,54.08984375,254.83984375,310.26953125,552.98828125,1128.16015625,581.46875,102.0078125,185.140625
34985.98828125,-123.9609375,-92.91015625,-69.87109375,130.87890625,186.30859375,429.02734375,1004.19921875,457.5078125,-21.953125
35013.26171875,27.2734375,-96.6875,-65.63671875,-42.59765625,158.15234375,213.58203125,456.30078125,1031.47265625,484.78125
34968.55859375,-44.703125,-17.4296875,-141.390625,-110.33984375,-87.30078125,113.44921875,168.87890625,411.59765625,986.76953125
34864.1015625,-104.45703125,-149.16015625,-121.88671875,-245.84765625,-214.796875,-191.7578125,8.9921875,64.421875,307.140625
35047.44140625,183.33984375,78.8828125,34.1796875,61.453125,-62.5078125,-31.45703125,-8.41796875,192.33203125,247.76171875
34815.609375,-231.83203125,-48.4921875,-152.94921875,-197.65234375,-170.37890625,-294.33984375,-263.2890625,-240.25,-39.5
35077.44140625,261.83203125,30.0,213.33984375,108.8828125,64.1796875,91.453125,-32.5078125,-1.45703125,21.58203125
35229.671875,152.23046875,414.0625,182.23046875,365.5703125,261.11328125,216.41015625,243.68359375,119.72265625,150.7734375
35135.171875,-94.5,57.73046875,319.5625,87.73046875,271.0703125,166.61328125,121.91015625,149.18359375,25.22265625
35300.890625,165.71875,71.21875,223.44921875,485.28125,253.44921875,436.7890625,332.33203125,287.62890625,314.90234375
35481.94140625,181.05078125,346.76953125,252.26953125,404.5,666.33203125,434.5,617.83984375,513.3828125,468.6796875
35551.55859375,69.6171875,250.66796875,416.38671875,321.88671875,474.1171875,735.94921875,504.1171875,687.45703125,583.0
35490.828125,-60.73046875,8.88671875,189.9375,355.65625,261.15625,413.38671875,675.21875,443.38671875,626.7265625
35500.01171875,9.18359375,-51.546875,18.0703125,199.12109375,364.83984375,270.33984375,422.5703125,684.40234375,452.5703125
35310.19921875,-189.8125,-180.62890625,-241.359375,-171.7421875,9.30859375,175.02734375,80.52734375,232.7578125,494.58984375
34874.671875,-435.52734375,-625.33984375,-616.15625,-676.88671875,-607.26953125,-426.21875,-260.5,-355.0,-202.76953125
34917.9609375,43.2890625,-392.23828125,-582.05078125,-572.8671875,-633.59765625,-563.98046875,-382.9296875,-217.2109375,-311.7109375
35160.96875,243.0078125,286.296875,-149.23046875,-339.04296875,-329.859375,-390.58984375,-320.97265625,-139.921875,25.796875
35382.71875,221.75,464.7578125,508.046875,72.51953125,-117.29296875,-108.109375,-168.83984375,-99.22265625,81.828125
35388.76953125,6.05078125,227.80078125,470.80859375,514.09765625,78.5703125,-111.2421875,-102.05859375,-162.7890625,-93.171875
35449.6796875,60.91015625,66.9609375,288.7109375,531.71875,575.0078125,139.48046875,-50.33203125,-41.1484375,-101.87890625
35231.109375,-218.5703125,-157.66015625,-151.609375,70.140625,313.1484375,356.4375,-79.08984375,-268.90234375,-259.71875
35471.80078125,240.69140625,22.12109375,83.03125,89.08203125,310.83203125,553.83984375,597.12890625,161.6015625,-28.2109375
35391.37890625,-80.421875,160.26953125,-58.30078125,2.609375,8.66015625,230.41015625,473.41796875,516.70703125,81.1796875
35387.55078125,-3.828125,-84.25,156.44140625,-62.12890625,-1.21875,4.83203125,226.58203125,469.58984375,512.87890625
35353.05859375,-34.4921875,-38.3203125,-118.7421875,121.94921875,-96.62109375,-35.7109375,-29.66015625,192.08984375,435.09765625
35401.73046875,48.671875,14.1796875,10.3515625,-70.0703125,170.62109375,-47.94921875,12.9609375,19.01171875,240.76171875
35373.23828125,-28.4921875,20.1796875,-14.3125,-18.140625,-98.5625,142.12890625,-76.44140625,-15.53125,-9.48046875
35087.44921875,-285.7890625,-314.28125,-265.609375,-300.1015625,-303.9296875,-384.3515625,-143.66015625,-362.23046875,-301.3203125
35013.078125,-74.37109375,-360.16015625,-388.65234375,-339.98046875,-374.47265625,-378.30078125,-458.72265625,-218.03125,-436.6015625
34949.58984375,-63.48828125,-137.859375,-423.6484375,-452.140625,-403.46875,-437.9609375,-441.7890625,-522.2109375,-281.51953125
34665.5,-284.08984375,-347.578125,-421.94921875,-707.73828125,-736.23046875,-687.55859375,-722.05078125,-725.87890625,-806.30078125
34906.8984375,241.3984375,-42.69140625,-106.1796875,-180.55078125,-466.33984375,-494.83203125,-446.16015625,-480.65234375,-484.48046875
34580.94921875,-325.94921875,-84.55078125,-368.640625,-432.12890625,-506.5,-792.2890625,-820.78125,-772.109375,-806.6015625
34810.26953125,229.3203125,-96.62890625,144.76953125,-139.3203125,-202.80859375,-277.1796875,-562.96875,-591.4609375,-542.7890625
34737.859375,-72.41015625,156.91015625,-169.0390625,72.359375,-211.73046875,-275.21875,-349.58984375,-635.37890625,-663.87109375
34459.71875,-278.140625,-350.55078125,-121.23046875,-447.1796875,-205.78125,-489.87109375,-553.359375,-627.73046875,-913.51953125
34025.609375,-434.109375,-712.25,-784.66015625,-555.33984375,-881.2890625,-639.890625,-923.98046875,-987.46875,-1061.83984375
34006.87109375,-18.73828125,-452.84765625,-730.98828125,-803.3984375,-574.078125,-900.02734375,-658.62890625,-942.71875,-1006.20703125
34296.30078125,289.4296875,270.69140625,-163.41796875,-441.55859375,-513.96875,-284.6484375,-610.59765625,-369.19921875,-653.2890625
34762.30859375,466.0078125,755.4375,736.69921875,302.58984375,24.44921875,-47.9609375,181.359375,-144.58984375,96.80859375
34739.26953125,-23.0390625,442.96875,732.3984375,713.66015625,279.55078125,1.41015625,-71.0,158.3203125,-167.62890625
34747.69921875,8.4296875,-14.609375,451.3984375,740.828125,722.08984375,287.98046875,9.83984375,-62.5703125,166.75
34360.078125,-387.62109375,-379.19140625,-402.23046875,63.77734375,353.20703125,334.46875,-99.640625,-377.78125,-450.19140625
34467.98046875,107.90234375,-279.71875,-271.2890625,-294.328125,171.6796875,461.109375,442.37109375,8.26171875,-269.87890625
33930.69921875,-537.28125,-429.37890625,-817.0,-808.5703125,-831.609375,-365.6015625,-76.171875,-94.91015625,-529.01953125
